epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
4283,0.0017852630699053407,0.000940777943469584,0.0007750624208711088,6.350025796564296e-05,7.002993243077071e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3884546206099913e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3065381348133087,,,,,,,,,,,,,,,,
4284,0.0025050719268620014,0.000936766155064106,0.0015164579963311553,8.90048686414957e-05,3.132046549580991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369539268140215e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3073593080043793,,,,,,,,,,,,,,,,
4285,0.0022858609445393085,0.0011364147067070007,0.0011112081119790673,7.232387724798173e-05,1.9398466974962503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.647642632946372e-06,5.0,0.2,0.35,0,3.0000009536743164,0.30736759305000305,,,,,,,,,,,,,,,,
4286,0.0023634873796254396,0.001260673627257347,0.0010556094348430634,7.28171580703929e-05,1.637189598113764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44088060350623e-06,5.0,0.2,0.35,0,3.0000009536743164,0.30651623010635376,,,,,,,,,,,,,,,,
4287,0.0030343225225806236,0.0014584672171622515,0.0015243494417518377,5.858828080818057e-05,4.692333459388465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0301184374839067e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3062696158885956,,,,,,,,,,,,,,,,
4288,0.0018681761575862765,0.0011975094676017761,0.0006176612805575132,3.778137397603132e-05,1.1992378858849406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0601088433759287e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3069317638874054,,,,,,,,,,,,,,,,
4289,0.002325663575902581,0.0009617000469006598,0.0013155367923900485,9.5426628831774e-05,1.8063525203615427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68533095146995e-06,5.0,0.2,0.35,0,3.0000009536743164,0.30717337131500244,,,,,,,,,,,,,,,,
4290,0.002342637861147523,0.0011677315924316645,0.0011223219335079193,5.021165998186916e-05,3.1010265956865624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05168619484175e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30656367540359497,,,,,,,,,,,,,,,,
4291,0.0017471560277044773,0.001078690285794437,0.0006244934047572315,4.608358722180128e-05,8.182877536455635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.794489986030385e-06,5.0,0.2,0.35,0,3.0000009536743164,0.306404709815979,,,,,,,,,,,,,,,,
4292,0.001743161934427917,0.000986012862995267,0.0007146630669012666,3.952194674639031e-05,1.597217851667665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.497210728819482e-06,5.0,0.2,0.35,0,3.0000009536743164,0.30729880928993225,,,,,,,,,,,,,,,,
4293,0.0017681160243228078,0.0008943262510001659,0.0008177718846127391,2.3373577278107405e-05,2.9201806682976894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120357137551764e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3065844774246216,,,,,,,,,,,,,,,,
4294,0.0017672275425866246,0.0011313483119010925,0.0005920142866671085,4.6389453927986324e-05,6.405987733160146e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77299316925928e-06,5.0,0.2,0.35,0,3.0000009536743164,0.3059801161289215,,,,,,,,,,,,,,,,
4295,0.0016642875270918012,0.0010117040947079659,0.0005674344720318913,2.2760807041777298e-05,1.6991318261716515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7029793525580317e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30657902359962463,,,,,,,,,,,,,,,,
4296,0.0019178347429260612,0.0010087835835292935,0.000845418544486165,5.0799240852938965e-05,1.6871308616828173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2726530258078128e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3069841265678406,,,,,,,,,,,,,,,,
4297,0.0016193774063140154,0.0011595848482102156,0.00040859702858142555,2.7831365514430217e-05,6.514168944704579e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023909862851724e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30650216341018677,,,,,,,,,,,,,,,,
4298,0.002690704306587577,0.0010458140168339014,0.0015868230257183313,7.136855856515467e-05,4.3656873458530754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1613432434387505e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30607256293296814,,,,,,,,,,,,,,,,
4299,0.0016022052150219679,0.0009565388900227845,0.000597545993514359,4.468903716770001e-05,7.532780728070065e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.624056474422105e-06,5.0,0.2,0.35,0,3.0000009536743164,0.3064093291759491,,,,,,,,,,,,,,,,
4300,0.0018909284844994545,0.0010917168110609055,0.000747899292036891,3.084684067289345e-05,2.1971543901599944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0262470823363401e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3069487512111664,0.004655386523321249,0.017602502326864833,0.06956997570740948,0.5282886152847428,0.2873198507719476,1.1919065026330316,0.2285949384780927,0.9620992678027005,0.11552926232053638,0.5783667892973341,2.1477299145289828,15.034109401702878,0.869845913503819,8.0,0.05,0.85
4301,0.002987777814269066,0.0017074821516871452,0.0008919916581362486,6.092873809393495e-05,1.413521204085555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.766077760607004e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3076915442943573,,,,,,,,,,,,,,,,
4302,0.003232753137126565,0.0016754205571487546,0.0011893109185621142,9.740022505866364e-05,1.0765434126369655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.360434392467141e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3081769049167633,,,,,,,,,,,,,,,,
4303,0.003449415322393179,0.0016061475034803152,0.0015524073969572783,0.00010346188355470076,2.58894324360881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.817207784275524e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3083624839782715,,,,,,,,,,,,,,,,
4304,0.0027512377128005028,0.0017411354929208755,0.0007043627556413412,6.033473982824944e-05,5.050767867942341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114791904110461e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30922189354896545,,,,,,,,,,,,,,,,
4305,0.0029249051585793495,0.0012168476823717356,0.0015242418739944696,5.9402049373602495e-05,4.651106792152859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.676311462186277e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31070539355278015,,,,,,,,,,,,,,,,
4306,0.0020742001943290234,0.0012704276014119387,0.0005726125091314316,4.926961992168799e-05,3.995816769020166e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6232038585003465e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3131082355976105,,,,,,,,,,,,,,,,
4307,0.002826217096298933,0.0018204515799880028,0.000828667776659131,6.089920498197898e-05,1.09837856143713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.541955447872169e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3146808445453644,,,,,,,,,,,,,,,,
4308,0.0020733075216412544,0.0011650053784251213,0.0007095326436683536,5.346637772163376e-05,8.743442776903976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.975388972321525e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31478410959243774,,,,,,,,,,,,,,,,
4309,0.002976579125970602,0.001656896318309009,0.0011392487213015556,5.0964095862582326e-05,3.1480391044169664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.608679253375158e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3143659234046936,,,,,,,,,,,,,,,,
4310,0.001908207661472261,0.0012287218123674393,0.0005501924315467477,3.823584847850725e-05,8.391694791498594e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5858687877189368e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31445634365081787,,,,,,,,,,,,,,,,
4311,0.0030402555130422115,0.0015963977202773094,0.001239666249603033,5.33255806658417e-05,3.5320517781656235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.083832754986361e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3171018958091736,,,,,,,,,,,,,,,,
4312,0.0023113531060516834,0.001433703349903226,0.0007209588657133281,5.7035620557144284e-05,7.530133188993204e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1338164262706414e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3193914294242859,,,,,,,,,,,,,,,,
4313,0.0024182372726500034,0.0013678063405677676,0.000854597135912627,4.06880681111943e-05,2.238582237623632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166749047581106e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31955331563949585,,,,,,,,,,,,,,,,
4314,0.002113665919750929,0.0012936430284753442,0.0006355351069942117,5.3491741709876806e-05,5.030884494772181e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6897541576763615e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3177562654018402,,,,,,,,,,,,,,,,
4315,0.0023717989679425955,0.001267928397282958,0.0009459199500270188,4.818789238925092e-05,2.3202050215331838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159012339892797e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3156040906906128,,,,,,,,,,,,,,,,
4316,0.002201545052230358,0.0015125003410503268,0.0005319814081303775,3.7626166886184365e-05,7.785986781527754e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141267006867565e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31410932540893555,,,,,,,,,,,,,,,,
4317,0.0023322883062064648,0.0013507446274161339,0.0007895826129242778,6.111629772931337e-05,8.92098069016356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.839217606582679e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31452298164367676,,,,,,,,,,,,,,,,
4318,0.0019730718340724707,0.0010212966008111835,0.000761142116971314,4.9689966544974595e-05,1.321212221228052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.812663635471836e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3161695897579193,,,,,,,,,,,,,,,,
4319,0.0023562428541481495,0.0010557423811405897,0.0011552708456292748,7.36180372769013e-05,2.095452327921521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9045877454336733e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31716692447662354,,,,,,,,,,,,,,,,
4320,0.001996572595089674,0.0012131144758313894,0.0005822930252179503,3.3582291507627815e-05,1.2323504051892087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0233007894130424e-05,5.0,0.2,0.35,0,3.0000009536743164,0.31550174951553345,,,,,,,,,,,,,,,,
4321,0.0023694143164902925,0.0012489187065511942,0.0009518061997368932,7.01176468282938e-05,1.2531485481304117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37378733092919e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3124622106552124,,,,,,,,,,,,,,,,
4322,0.0032990877516567707,0.0010150254238396883,0.002154780086129904,9.694498294265941e-05,5.926650919718668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5856443244265392e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3098553419113159,,,,,,,,,,,,,,,,
4323,0.001731594675220549,0.001121872803196311,0.0004652207135222852,2.975915776914917e-05,8.381455700146034e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.890022733481601e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3092465102672577,,,,,,,,,,,,,,,,
4324,0.0026195095852017403,0.0013190452009439468,0.0011582981096580625,6.607145041925833e-05,2.4879178454284556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.843326365109533e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3104560375213623,,,,,,,,,,,,,,,,
4325,0.0018130179960280657,0.0009414739324711263,0.0007609408348798752,6.0694655985571444e-05,7.699715752096381e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.212062281614635e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3114604651927948,,,,,,,,,,,,,,,,
4326,0.002709517255425453,0.0013427699450403452,0.0012128513772040606,5.290493572829291e-05,3.419009590288624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.077919245697558e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30979886651039124,,,,,,,,,,,,,,,,
4327,0.003292231587693095,0.001089033205062151,0.0020756558515131474,0.00013192478218115866,3.782039857469499e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5508492399239913e-05,5.0,0.2,0.35,0,3.0000009536743164,0.307120144367218,,,,,,,,,,,,,,,,
4328,0.0020683701150119305,0.0009045876795426011,0.0010139694204553962,7.817457662895322e-05,1.161118325399002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.996262082888279e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30584952235221863,,,,,,,,,,,,,,,,
4329,0.0022231636103242636,0.0011674293782562017,0.00090217828983441,3.7975369195919484e-05,2.6121229893760756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.071120227104984e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3063759207725525,,,,,,,,,,,,,,,,
4330,0.0025096293538808823,0.0010816419962793589,0.0012808018364012241,9.68214008025825e-05,1.5629389963578433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9437096600304358e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3078107237815857,,,,,,,,,,,,,,,,
4331,0.0024555984418839216,0.0012450115755200386,0.0010668106842786074,4.766195343108848e-05,2.9509556043194607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875522659451235e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30841484665870667,,,,,,,,,,,,,,,,
4332,0.0019485533703118563,0.0010298530105501413,0.0007750324439257383,5.9337664424674585e-05,9.082790711545385e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873357334465254e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30714142322540283,,,,,,,,,,,,,,,,
4333,0.0029716710560023785,0.001166229136288166,0.0016859599854797125,0.00012366013834252954,2.2467929738922976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389638939348515e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30581134557724,,,,,,,,,,,,,,,,
4334,0.0020696702413260937,0.0009733394253998995,0.0009530714596621692,5.168876668903977e-05,2.1809191821375862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8651846150751226e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30625954270362854,,,,,,,,,,,,,,,,
4335,0.002068385947495699,0.00101364660076797,0.000937682343646884,5.961967326584272e-05,1.7074278730433434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341138679184951e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30728787183761597,,,,,,,,,,,,,,,,
4336,0.002562433248385787,0.0011597173288464546,0.0012855285312980413,0.00011992725194431841,4.3128047764184885e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3437482013832778e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3082372844219208,,,,,,,,,,,,,,,,
4337,0.0024752290919423103,0.0011076019145548344,0.0012309825979173183,8.79647268448025e-05,1.756676283548586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7328911528456956e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30812907218933105,,,,,,,,,,,,,,,,
4338,0.0020515171345323324,0.0011397770140320063,0.0007651882478967309,2.6712696126196533e-05,2.4903063604142517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.931036397058051e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30774110555648804,,,,,,,,,,,,,,,,
4339,0.0018389123724773526,0.0010705613531172276,0.0006501474417746067,5.2993258577771485e-05,6.010743618389824e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.364071951888036e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30774936079978943,,,,,,,,,,,,,,,,
4340,0.0019865056965500116,0.0011866753920912743,0.0006615584134124219,3.280038799857721e-05,1.6677726307534613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7654386940412223e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30867642164230347,,,,,,,,,,,,,,,,
4341,0.0021856033708900213,0.001244121347554028,0.0008105459855869412,4.4548851292347535e-05,1.825287108658813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.618720282043796e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30954089760780334,,,,,,,,,,,,,,,,
4342,0.0018347158329561353,0.0009408884216099977,0.0007627420127391815,6.074096017982811e-05,7.7666190918535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6217076083412394e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3096766173839569,,,,,,,,,,,,,,,,
4343,0.0015517378924414515,0.0008937760139815509,0.000525974144693464,2.8663002012763172e-05,1.1967206773988437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6397556212032214e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3090026080608368,,,,,,,,,,,,,,,,
4344,0.00179917027708143,0.0009840837446972728,0.0007005383959040046,3.867263876600191e-05,1.569059895700775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2909629478817806e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30854466557502747,,,,,,,,,,,,,,,,
4345,0.0014118064427748322,0.0008874937193468213,0.00041306158527731895,2.88017799903173e-05,6.252188995858887e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2250222173170187e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30877387523651123,,,,,,,,,,,,,,,,
4346,0.0015582982450723648,0.0009524092311039567,0.00046749625471420586,2.807662167469971e-05,9.336501534562558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7678564947564155e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3093606233596802,,,,,,,,,,,,,,,,
4347,0.0017439634539186954,0.0010115457698702812,0.000609223498031497,3.2111805921886116e-05,1.4405273759621195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463883356540464e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3100429177284241,,,,,,,,,,,,,,,,
4348,0.0015688990242779255,0.0010904830414801836,0.00035087205469608307,2.3424890969181433e-05,5.831157977809198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.550877252360806e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3104320466518402,,,,,,,,,,,,,,,,
4349,0.0016879575559869409,0.001113409991376102,0.0004390950780361891,2.7751148081733845e-05,8.07917876954889e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7090489311376587e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30995017290115356,,,,,,,,,,,,,,,,
4350,0.0016338091809302568,0.0009057843126356602,0.0005755674792453647,2.927741479652468e-05,1.4139667655399535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0491479265037924e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30916866660118103,,,,,,,,,,,,,,,,
4351,0.0014635164989158511,0.000957998214289546,0.00038669153582304716,2.7092544769402593e-05,5.78830349695636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3765343939885497e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30872058868408203,,,,,,,,,,,,,,,,
4352,0.0016732427757233381,0.0010185623541474342,0.0005197989521548152,3.546887819538824e-05,8.255509783339221e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.697628951864317e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3093240261077881,,,,,,,,,,,,,,,,
4353,0.0015687670093029737,0.0009921963792294264,0.00047203717986121774,2.5006036594277248e-05,1.1098840332124382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090669295284897e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3096490800380707,,,,,,,,,,,,,,,,
4354,0.00121581694111228,0.0007779501611366868,0.0003098883025813848,2.21287536987802e-05,4.430038188729668e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5595702027203515e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30914637446403503,,,,,,,,,,,,,,,,
4355,0.0014747005188837647,0.0009205706883221865,0.00045488894102163613,2.922877683886327e-05,8.130058631650172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9848192096105777e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3085145652294159,,,,,,,,,,,,,,,,
4356,0.00145206309389323,0.0009365298319607973,0.0003956359869334847,2.4522330932086334e-05,7.520633516833186e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3979464458534494e-05,5.0,0.2,0.35,0,3.0000009536743164,0.308309942483902,,,,,,,,,,,,,,,,
4357,0.0018526122439652681,0.0010796268470585346,0.0006654439494013786,3.659047797555104e-05,1.4976960301282816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.150830187019892e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30860185623168945,,,,,,,,,,,,,,,,
4358,0.0019984827376902103,0.0010759682627394795,0.0008109923219308257,2.9614773666253313e-05,2.5742228899616748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2304413505480625e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30916425585746765,,,,,,,,,,,,,,,,
4359,0.0015862396685406566,0.0009165916126221418,0.0005578892305493355,2.9312457627383992e-05,1.323823380516842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2351774532580748e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30900293588638306,,,,,,,,,,,,,,,,
4360,0.0015589428367093205,0.0010256590321660042,0.0004231067723594606,2.9077136787236668e-05,6.616769496758934e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.203540498157963e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3088155686855316,,,,,,,,,,,,,,,,
4361,0.0016833919798955321,0.0010443569626659155,0.000522887334227562,2.473320455465e-05,1.377776607114356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3229546059155837e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30879008769989014,,,,,,,,,,,,,,,,
4362,0.0014731463743373752,0.0010202765697613358,0.00033131561940535903,1.970925586647354e-05,6.71115230943542e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4310840672114864e-05,5.0,0.2,0.35,0,3.0000009536743164,0.308849036693573,,,,,,,,,,,,,,,,
4363,0.0020597316324710846,0.0010625750292092562,0.0008775487076491117,2.7709364076144993e-05,3.002275298058521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3921562387840822e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30897778272628784,,,,,,,,,,,,,,,,
4364,0.0015337556833401322,0.0009517920552752912,0.0004618970851879567,2.840198067133315e-05,8.8938641056302e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4013315851334482e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3090837299823761,,,,,,,,,,,,,,,,
4365,0.0016290529165416956,0.000990169821307063,0.0005249063251540065,2.7926564143854193e-05,1.2282034731470048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2795349650550634e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3092679977416992,,,,,,,,,,,,,,,,
4366,0.001773752155713737,0.0012123085325583816,0.00043570948764681816,1.8418959371047094e-05,1.2575995242514182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.514683365006931e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3093884289264679,,,,,,,,,,,,,,,,
4367,0.001670160098001361,0.0011346901301294565,0.0004175485810264945,2.4543958716094494e-05,8.60545060277218e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.358427445869893e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3090777099132538,,,,,,,,,,,,,,,,
4368,0.002202556934207678,0.001262458972632885,0.0008256761357188225,1.8381591871730052e-05,3.209300848538987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2884374629938975e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3089096248149872,,,,,,,,,,,,,,,,
4369,0.0015895736869424582,0.0010095331817865372,0.0004505114338826388,2.7799969757325016e-05,8.625586815469433e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5905799702741206e-05,5.0,0.2,0.35,0,3.0000009536743164,0.308907151222229,,,,,,,,,,,,,,,,
4370,0.002226682147011161,0.0010487840045243502,0.001065565855242312,3.6369259760249406e-05,3.509366433718242e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2466421796707436e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30924758315086365,,,,,,,,,,,,,,,,
4371,0.0014881433453410864,0.0009664652170613408,0.0003959233872592449,2.4845499865477905e-05,7.373419066425413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515094274713192e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30974406003952026,,,,,,,,,,,,,,,,
4372,0.001809623558074236,0.0010864390060305595,0.0005885956925339997,1.958707616722677e-05,1.963624708878342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6917776267509907e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3098720908164978,,,,,,,,,,,,,,,,
4373,0.0023687705397605896,0.0014661162858828902,0.0007920507923699915,1.700181201158557e-05,3.110163379460573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2120664652902633e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3094061017036438,,,,,,,,,,,,,,,,
4374,0.0015034489333629608,0.0010030500125139952,0.0003923527547158301,2.886511356336996e-05,5.185080226510763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1609235773212276e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30897021293640137,,,,,,,,,,,,,,,,
4375,0.002685275161638856,0.0012856957037001848,0.0012607849203050137,2.4876244424376637e-05,5.0601123803062364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7758895157603547e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30892863869667053,,,,,,,,,,,,,,,,
4376,0.0014360304921865463,0.0009108064696192741,0.0003975742729380727,2.36701343965251e-05,8.043646630540024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5529945560265332e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30939435958862305,,,,,,,,,,,,,,,,
4377,0.002698715077713132,0.0014469611924141645,0.0011424625990912318,1.960022927960381e-05,4.7323013859568164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1858271793462336e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3100561797618866,,,,,,,,,,,,,,,,
